Name,Braid Notation
13n_3112,{-1;4;2;-3;4;5;6;-7;-6;5;-4;3;-2;5;3;4;5;6;-5;4;4;-3;1;4;2;3;4;7;5;-6;4;5;4;-3;-2}
13n_3113,{-1;2;-3;-4;-3;-5;2;-3;4;3;2;1;2;3;3;-4;-3;5;4;-3;2}
13n_3114,{-1;2;-3;-4;3;-5;2;3;4;3;2;1;2;3;3;-4;3;5;4;-3;2}
13n_3115,{-1;2;3;-4;-3;-5;2;-3;4;3;2;1;2;3;3;-4;-3;5;4;3;2}
13n_3116,{-1;-2;-3;-4;3;-5;-2;3;4;3;-2;1;-2;3;3;-4;3;5;4;-3;-2}
13n_3117,{-1;-2;3;-4;-3;-5;-2;-3;4;3;-2;1;-2;3;3;-4;-3;5;4;3;-2}
13n_3118,{-1;2;-3;2;-4;-3;-5;2;-4;3;2;1;2;3;3;4;-3;5;4;-3;2}
13n_3119,{-1;-2;3;4;5;4;4;3;3;2;1;-3;-3;2;4;-3;4;-5;4;3;-2;-3;4}
13n_3120,{-1;-4;3;3;2;3;3;4;4;5;-4;3;-4;-2;3;1;-2;3;-4;-5;-4;-3;2}
13n_3121,{-1;3;4;-5;-4;-3;-3;-3;2;-3;4;-3;-2;-3;-3;1;-4;2;5;3;-4;3;-2}
13n_3122,{-1;-3;4;-5;4;3;3;3;2;-3;4;-3;-2;-3;-3;1;4;2;5;-3;-4;-3;-2}
13n_3123,{-1;-2;3;-2;-4;-2;3;3;-2;1;-2;3;4;3;5;4;3;2;3;4;-5}
13n_3124,{-1;-2;3;-4;-5;4;3;2;1;3;-4;3;5;3;3;-4;3;3;-2;-3;4;-3;2}
13n_3125,{-1;2;-3;4;-3;-2;-3;-3;-4;3;3;5;3;-4;-3;1;2;-3;4;-5;-4;-3;-2}
13n_3126,{-1;2;-3;4;-3;-2;-3;-3;4;-3;-3;5;-3;-4;3;1;2;3;4;-5;4;3;-2}
13n_3127,{-1;-2;-3;4;-5;4;6;3;-5;7;2;4;1;4;-3;-4;5;-4;3;-2;-3;4;-5;-6;5;4;3;2;4;-5;6;-7;-6;5;4}
13n_3128,{-1;4;5;-6;-7;6;-5;-4;2;3;-4;5;-6;-5;-4;-3;-2;3;-4;5;-4;-3;-4;1;-4;2;7;-5;3;6;4;-5;4;-3;-2}
13n_3129,{-1;4;5;-6;-7;6;-5;4;2;3;4;5;-6;5;4;-3;-2;3;-4;5;-4;-3;4;1;4;2;7;5;3;6;4;-5;4;-3;-2}
13n_3130,{-1;-4;5;-6;-7;6;-5;4;2;3;4;5;-6;5;4;-3;-2;3;-4;5;-4;-3;-4;1;-4;2;7;5;3;6;-4;-5;-4;-3;-2}
13n_3131,{-1;-4;5;-6;-7;6;-5;-4;2;3;-4;5;-6;5;-4;-3;-2;3;-4;5;-4;-3;4;1;4;2;7;5;3;6;-4;-5;-4;-3;-2}
13n_3132,{-1;2;-3;4;5;5;-6;-5;-7;-6;5;4;3;-2;1;-3;4;-5;4;6;3;7;2;4;-3;4;4;5;4;6;3;-2;-4;5;-4}
13n_3133,{-1;2;3;2;-4;3;-5;2;4;1;3;3;-2;3;-4;3;5;3;-4;3;2}
13n_3134,{-1;-3;-3;2;3;3;-4;-5;3;4;-2;-3;-3;-3;1;2;-3;4;5;-3;4;-3;-2}
13n_3135,{-1;-3;-3;2;3;3;-4;-5;3;-4;-2;-3;-3;-3;1;2;3;-4;5;3;4;3;-2}
13n_3136,{-1;-5;3;4;-3;4;3;3;2;3;3;-4;5;-4;3;-2;3;1;-2;3;4;3;2}
13n_3137,{-1;-5;4;3;4;4;4;-2;3;4;5;-4;3;3;2;3;1;-2;3;3;4;3;2}
13n_3138,{-1;4;4;3;4;4;2;5;-3;-6;-4;7;5;-6;5;4;5;3;6;4;-2;5;-3;1;4;-2;-7;5;3;6;4;-5;4;-3;2}
13n_3139,{-1;4;4;3;4;4;2;5;-3;-6;-4;7;5;-6;5;4;5;3;6;4;-2;-5;-3;1;4;-2;-7;-5;3;6;4;-5;4;-3;2}
13n_3140,{-1;-2;-3;4;3;-2;1;-2;3;-2;-4;-3;-5;-3;4;3;3;-2;3;-4;5}
13n_3141,{-1;-2;3;4;-3;-2;1;-2;-3;-2;-4;3;-5;3;4;3;3;-2;3;-4;5}
13n_3142,{-1;-4;3;3;3;2;-3;4;5;-3;-4;-2;3;-4;1;-4;-2;3;-4;-5;-4;-3;2}
13n_3143,{-1;2;-3;4;-3;-2;3;-4;-5;-4;-3;1;-4;2;-3;-4;-4;5;4;-3;-3;-3;-2}
13n_3144,{-1;4;7;-5;-6;-5;-4;3;-2;-5;3;4;-5;-5;6;-7;6;-5;4;-3;4;5;-6;-5;4;2;-3;1;-2;3;-4;5;-4;-3;2}
13n_3145,{-1;4;-5;-6;-5;-4;3;-2;-5;3;-4;-5;7;-5;6;-5;-4;-3;-4;5;-6;-7;6;5;-4;2;-3;1;-2;3;-4;5;-4;-3;2}
13n_3146,{-1;4;5;-6;5;-4;3;-2;5;3;-4;-5;7;-5;6;-5;-4;-3;-4;5;-6;-7;6;5;-4;2;-3;1;-2;3;-4;5;-4;-3;2}
13n_3147,{-1;-2;3;-2;4;4;-3;-5;4;3;-2;1;3;3;-2;3;-4;5;4;3;2}
13n_3148,{-1;2;-3;2;4;4;-3;-5;4;-3;2;1;3;3;-2;-3;-4;5;4;-3;2}
13n_3149,{-1;-4;3;2;-3;4;5;-3;-4;-2;3;-4;-4;3;3;1;-2;3;-4;-5;-4;-3;2}
13n_3150,{-1;2;-3;4;-3;-2;3;-4;-5;-4;-3;1;-4;2;-3;-4;-4;-3;5;-3;4;-3;-2}
13n_3151,{-1;2;-3;4;-3;-2;3;4;-5;4;-3;1;4;2;-3;-4;-4;-3;5;-3;4;-3;-2}
13n_3152,{-1;2;-3;4;-5;-6;5;-4;3;-4;-5;4;6;-3;7;2;1;-3;-4;-3;5;2;-6;5;4;-3;4;-5;4;6;3;-7;-2}
13n_3153,{-1;2;3;-4;-5;-6;5;-4;3;-4;-5;4;6;-3;7;2;1;-3;-4;-3;5;2;-6;5;-4;-3;-4;-5;-4;6;3;-7;-2}
13n_3154,{-1;-2;3;-2;-4;3;-2;1;3;-2;3;4;3;5;4;4;3;2;3;4;-5}
13n_3155,{-1;-2;3;-2;-4;3;-5;4;-3;2;1;-3;-2;-4;3;5;-2;4;3;-2;3}
13n_3156,{-1;-2;3;-2;-4;-3;-5;4;-3;2;1;-3;2;-4;-3;5;-2;4;3;-2;3}
13n_3157,{-1;-2;3;2;-4;-3;-5;4;-3;2;1;-3;2;-4;-3;5;2;4;3;-2;3}
13n_3158,{-1;-2;3;-2;-4;3;-5;4;-3;2;1;-3;-2;-4;3;5;-2;4;-3;2;-3}
13n_3159,{-1;2;-3;2;-4;-3;-5;4;-3;2;1;-3;2;-4;-3;5;2;4;3;-2;3}
13n_3160,{-1;-5;-5;-5;3;4;-2;3;-4;5;6;-4;-5;-3;4;2;-3;4;7;-5;-6;-5;1;-4;2;-3;4;-5;6;-7;-6;-5;-4;3;-2}
13n_3161,{-1;4;-2;-3;4;7;-5;-6;-5;-4;-5;6;-7;-6;-5;3;-4;2;-5;3;6;-4;5;5;5;-4;-3;1;-2;3;-4;5;-4;-3;2}
13n_3162,{-1;-5;-5;-5;3;4;-2;3;-4;5;6;-4;5;-3;4;2;-3;4;7;5;-6;5;1;-4;2;-3;4;5;6;-7;-6;5;-4;3;-2}
13n_3163,{-1;8;7;-6;5;-4;9;5;8;-6;-7;-6;-5;3;4;-2;-3;-4;5;-6;7;-8;-9;-7;-8;-6;-7;-5;-6;4;5;-6;7;-6;-5;3;-4;2;-3;1;4;-2;5;-3;4;-5;6;-5;-4;3;2}
13n_3164,{-1;-3;-3;2;3;3;4;-5;-4;3;-4;-2;-3;1;2;3;3;-4;5;3;-4;3;-2}
13n_3165,{-1;2;-3;2;-4;-3;-5;4;3;2;1;2;3;3;-4;-3;5;-3;4;-3;2}
13n_3166,{-1;2;-3;2;-4;3;-5;4;3;2;1;2;3;3;-4;3;5;3;4;-3;2}
13n_3167,{-1;2;3;2;-4;-3;-5;4;3;2;1;2;3;3;-4;-3;5;-3;4;3;2}
13n_3168,{-1;2;3;2;-4;3;-5;4;3;2;1;2;3;3;-4;3;5;3;4;3;2}
13n_3169,{-1;-2;-3;-2;-4;-3;-5;4;3;-2;1;-2;3;3;-4;-3;5;-3;4;-3;-2}
13n_3170,{-1;-2;-3;-2;-4;3;-5;4;3;-2;1;-2;3;3;-4;3;5;3;4;-3;-2}
13n_3171,{-1;-2;3;-2;-4;-3;-5;4;3;-2;1;-2;3;3;-4;-3;5;-3;4;3;-2}
13n_3172,{-1;-5;4;-3;-2;3;4;5;4;-3;4;2;-3;-3;1;2;3;3;4;4;4;3;-2}
13n_3173,{-1;-5;4;-3;-2;3;4;5;4;-3;4;2;-3;-3;1;2;3;3;-4;-4;-4;3;-2}
13n_3174,{-1;-4;3;3;2;3;3;4;4;4;-5;3;-4;-2;3;1;-2;3;-4;5;-4;-3;2}
13n_3175,{-1;-2;3;-4;-3;-5;-3;4;3;3;-2;1;3;-2;-4;-3;5;-2;4;3;-2}
13n_3176,{-1;3;4;-5;-4;-3;-3;-3;2;-3;4;-3;-2;-3;1;-2;3;-4;5;3;-4;3;2}
13n_3177,{-1;3;4;-5;4;3;3;3;2;-3;4;-3;-2;3;1;-2;-3;4;5;-3;-4;3;2}
13n_3178,{-1;-3;4;-5;4;3;3;3;2;-3;4;-3;-2;-3;1;-2;-3;4;5;-3;-4;-3;2}
13n_3179,{-1;2;3;2;-4;3;-5;-4;-3;2;1;-3;-2;3;4;3;5;3;3;2;-4}
13n_3180,{-1;-4;-2;3;4;5;4;-6;4;-5;-3;-4;2;3;4;4;7;-5;6;4;-5;4;-3;1;-2;3;4;5;-6;-7;6;-5;4;-3;2}
13n_3181,{-1;4;5;6;-7;-6;5;-4;-5;-5;-5;3;4;-2;5;3;6;-4;5;-4;-3;-4;2;-3;1;-2;3;4;7;5;-6;5;4;-3;2}
13n_3182,{-1;4;2;-3;-4;7;5;6;-4;-5;4;3;4;5;-6;-7;6;-5;4;-2;3;4;5;-6;5;4;-3;1;-2;3;-4;5;-4;-3;2}
13n_3183,{-1;-2;3;-2;-4;3;-5;4;-3;2;1;-3;-4;3;5;-2;3;4;3;-2;3}
13n_3184,{-1;2;-3;2;-4;3;-5;4;-3;2;1;-3;-4;3;5;-2;3;4;3;-2;-3}
13n_3185,{-1;4;4;2;-3;4;7;-5;-6;-5;-4;-5;6;-7;3;6;4;-5;4;-2;3;4;5;-6;-5;4;-3;1;-2;3;-4;5;-4;-3;2}
13n_3186,{-1;2;-3;4;-5;4;6;3;-5;7;-2;1;3;4;3;-5;4;-6;-5;-4;3;2;-4;-3;4;5;6;-7;-6;5;4;3;-2}
13n_3187,{-1;2;-3;-4;-5;-4;6;3;-5;7;-2;1;-3;4;-3;-5;4;-6;-5;4;-3;2;4;-3;-4;5;6;-7;-6;5;-4;3;-2}
13n_3188,{-1;-2;-3;-2;4;3;5;-2;1;-2;3;4;4;3;-2;3;4;-5;-4;3;-2}
13n_3189,{-1;-2;3;-2;-4;-2;5;3;4;4;3;-2;1;3;-2;4;3;-5;4;3;2}
13n_3190,{-1;2;-3;-4;5;-4;3;-2;-4;1;5;6;-7;-6;5;-4;-3;-4;-5;-4;6;3;-5;7;-2;3;-4;-5;-6;-5;4;-3;2;4;4}
13n_3191,{-1;-4;-4;2;-3;4;-5;-6;-5;-4;3;-2;7;-5;3;6;-4;-5;-4;-3;-4;5;-6;-7;6;5;1;-4;-2;3;-4;5;-4;-3;2}
13n_3192,{-1;2;-3;-4;5;-4;3;-2;4;1;-5;-6;5;4;-3;4;-5;4;6;3;-7;-2;6;3;5;-4;5;-6;5;7;4;-3;2;-4;-4}
13n_3193,{-1;2;-3;2;-3;-3;-4;5;-4;3;2;-4;1;-3;-5;-2;-3;4;-3;2;-3}
13n_3194,{-1;2;-3;2;-3;-3;-4;5;-4;3;2;-4;1;3;-5;-2;3;4;3;2;-3}
13n_3195,{-1;2;-3;2;3;3;-4;5;-4;3;-2;-4;1;3;-5;-2;3;4;3;2;3}
13n_3196,{-1;2;-3;-4;-4;-4;-5;-4;3;-2;-4;1;-4;3;-2;-4;-3;5;4;-3;2;3;-4}
13n_3197,{-1;2;3;4;3;-2;1;-3;-3;-3;-2;3;-4;5;-4;3;3;2;-3;-3;-3;-4;-5}
13n_3198,{-1;-4;3;4;2;5;-3;4;-3;-2;-3;1;2;-3;-3;4;-3;4;-5;-3;-4;3;-2}
13n_3199,{-1;-3;4;-5;4;-3;2;-3;4;-3;-2;-3;1;-2;-3;-4;-4;-4;5;-3;-4;-3;2}
13n_3200,{-1;-3;2;-3;4;-3;-2;5;-3;-4;-3;1;2;-3;4;-5;-3;-4;3;-4;-3;-3;-2}
13n_3201,{-1;-2;3;2;-4;2;-5;2;3;-4;3;-2;1;3;-2;3;4;3;5;2;-4}
13n_3202,{-1;-4;3;4;2;5;-3;4;-3;-2;-3;1;2;-3;4;-3;4;4;-5;-3;-4;3;-2}
13n_3203,{-1;-4;3;4;2;5;-3;4;-3;-2;-3;1;2;-3;-3;-3;4;-3;-5;-3;-4;3;-2}
13n_3204,{-1;2;1;-3;1;1;1;1;2;2;-1;2;-3}
13n_3205,{-1;2;-3;2;4;3;5;3;-2;3;-2;-4;3;2;-4;1;-5;2;-4;3;2}
13n_3206,{-1;2;2;2;3;3;2;2;-3;2;1;2;2;-3;2}
13n_3207,{-1;2;1;-3;1;1;2;2;-1;-1;-1;2;-3}
13n_3208,{-1;-2;3;-4;-5;-4;3;-2;1;-2;-3;-2;4;3;5;2;-4;2;2;3;3}
13n_3209,{-1;-3;2;-3;4;3;5;3;-4;-3;-2;-3;1;2;2;-3;4;-5;3;-4;-3;-3;2}
13n_3210,{-1;4;2;3;3;4;5;6;4;-5;3;4;-2;-3;4;7;5;-6;4;5;4;3;1;-2;3;4;-5;6;-7;-6;4;-5;4;-3;2}
13n_3211,{-1;-2;3;-2;-4;3;-5;4;-3;2;1;-3;-2;-4;3;5;4;3;-2;3;3}
13n_3212,{-1;-2;3;-4;3;5;4;4;3;-2;1;3;-2;4;3;-5;4;3;2;3;3}
13n_3213,{-1;2;-3;-4;-3;-5;4;3;2;1;2;3;3;-4;-3;5;-3;4;-3;2;-3}
13n_3214,{-1;2;-3;-4;3;-5;4;3;2;1;2;3;3;-4;3;5;3;4;-3;2;-3}
13n_3215,{-1;-2;3;-4;-3;-5;4;3;-2;1;-2;3;3;-4;-3;5;-3;4;3;-2;3}
13n_3216,{-1;2;-3;-4;5;-4;6;3;5;-2;4;1;3;-5;2;4;-5;-4;-6;-4;7;-3;5;-4;-6;5;-4;3;-2;-4;-3;-5;-4;6;-7}
13n_3217,{-1;-2;3;-2;4;3;5;4;4;3;-2;1;3;-2;4;3;-5;-4;3;2;3}
13n_3218,{-1;-4;-4;-4;3;-4;5;4;3;2;-3;4;-3;-2;3;1;-2;3;4;-5;4;-3;2}
13n_3219,{-1;2;2;2;-3;-2;4;3;5;-2;-4;1;2;3;2;-4;3;-5;-4;3;2}
13n_3220,{-1;2;-3;2;-4;-5;-4;3;2;2;2;1;2;-3;-2;4;3;5;-2;-4;-3}
13n_3221,{-1;2;-3;2;2;-3;-3;-4;5;-4;3;2;-4;1;-3;-5;-2;-3;4;-3;2}
13n_3222,{-1;-2;3;-2;4;3;-5;-2;-2;1;3;4;3;2;-3;4;5;4;4;3;-2}
13n_3223,{-1;2;-3;2;4;-3;-5;-2;-2;1;-3;4;-3;2;-3;4;5;4;4;3;-2}
13n_3224,{-1;-2;3;4;3;-2;1;3;3;-2;3;-4;3;5;4;4;3;2;3;4;-5}
13n_3225,{-1;-2;3;-2;4;-2;3;-2;1;-2;3;-4;3;5;4;4;3;2;3;4;-5}
13n_3226,{-1;-5;3;4;-2;3;-4;7;5;-6;-4;-5;-3;4;2;-5;-3;4;-5;6;-7;-6;-5;1;-4;2;-5;-3;4;-5;6;-5;-4;3;-2}
13n_3227,{-1;-2;3;-2;-4;3;-5;4;-3;2;1;-3;-2;-4;3;5;-2;4;-2;3;-2}
13n_3228,{-1;2;-3;-4;-5;-4;-6;5;-7;-6;5;4;3;-2;4;1;4;-5;-4;6;3;7;-2;-4;-3;-4;-5;-4;6;5;-4;3;2;-4;-3;-4;-4}
13n_3229,{-1;-7;6;-4;-5;-3;4;-2;-3;4;5;-6;-5;4;7;-5;-6;4;-5;3;4;2;-5;3;1;4;-2;5;3;6;-4;5;-4;-3;2}
13n_3230,{-1;-7;6;-4;-5;-3;4;-2;-3;4;5;-6;5;-4;7;5;-6;-4;-5;3;4;2;-5;3;1;4;-2;5;3;6;-4;5;-4;-3;2}
13n_3231,{-1;2;-3;-4;5;-4;3;-2;4;1;5;-6;5;4;3;2;4;-5;6;-7;-6;5;4;-3;4;-5;4;6;3;5;7;-2;4;-3;4}
13n_3232,{-1;-2;3;4;3;-2;1;-2;3;-2;-4;3;-5;4;-3;2;-3;-4;3;5;3}
13n_3233,{-1;2;3;4;3;-5;4;-6;-5;7;-4;6;-5;4;3;-2;1;3;-4;3;5;2;-4;-6;-3;-7;4;5;4;6;3;-5;-2}
13n_3234,{-1;-2;-3;-4;5;4;-3;4;-3;2;1;-3;-2;4;3;4;-5;4;3;3;2;-3;-3}
13n_3235,{-1;-3;-3;2;3;3;4;-5;-4;3;-4;-2;-3;1;2;3;-4;3;-4;5;-4;3;-2}
13n_3236,{-1;-2;3;-4;3;5;3;4;-3;-2;1;-2;-3;-4;3;-5;-2;3;4;3;3}
13n_3237,{-1;-2;-3;-4;-3;5;4;-6;-3;5;-7;2;6;1;-3;2;4;-3;-5;4;-5;-6;-5;7;-4;6;-3;-5;4;3;3;-2;-3}
13n_3238,{-1;-5;3;4;-2;3;-4;5;-4;7;-3;-6;4;-5;4;2;-3;4;-5;6;-7;-6;-5;1;-4;2;-5;-3;4;-5;6;-5;-4;3;-2}
13n_3239,{-1;2;-3;-4;-3;-3;2;1;-3;-3;-3;2;-3;4;-3;5;-2;-4;3;-4;-5}
13n_3240,{-1;2;3;-4;-3;2;2;-3;2;1;-3;2;3;4;3;5;-2;-4;3;-4;-5}
13n_3241,{-1;-3;-3;2;3;3;-4;-5;3;-4;-2;-3;1;2;3;3;3;-4;5;3;4;3;-2}
13n_3242,{-1;-4;-4;-2;3;4;4;-5;-6;4;-5;-3;-4;2;-7;3;6;4;-5;4;-3;1;-2;3;4;5;-6;7;-5;6;4;5;4;-3;2}
13n_3243,{-1;-3;4;-3;2;3;3;4;4;5;-4;3;-2;-3;-3;1;2;-3;4;-5;4;-3;-2}
13n_3244,{-1;-2;3;4;-5;4;3;2;1;-3;-3;-2;3;-4;5;4;4;3;3;2;-3;4;-3}
13n_3245,{-1;-2;-3;-4;-5;4;-3;2;1;3;3;-2;3;-4;5;-4;-4;3;3;2;3;-4;3}
13n_3246,{-1;7;6;-4;-5;-4;-4;3;-4;-2;3;4;5;4;-6;4;5;-3;-4;2;-7;-3;1;6;-4;2;5;-3;4;5;-6;5;-4;3;-2}
13n_3247,{-1;-2;3;-4;5;-6;5;4;-3;5;2;-4;6;1;-3;-7;2;4;-3;5;4;-6;4;5;4;3;-2;4;3;-4;-4;-5;-4;6;7}
13n_3248,{-1;-2;-3;-4;-5;-6;5;-4;3;2;4;1;4;-3;4;-5;4;6;4;-7;3;-2;4;3;-4;-5;-6;-5;4;-3;-5;2;4;6;7}
13n_3249,{-1;2;-3;-4;5;-6;5;-4;3;-2;1;3;-4;-5;-4;6;-3;-7;-2;6;-5;4;3;-5;-4;-6;-5;7;-4;-4;3;2;-4}
13n_3250,{-1;2;-3;-4;-5;-4;6;3;-7;-2;1;3;-4;5;-4;6;-3;-5;-2;4;3;-5;-4;-6;-5;7;-4;-6;-4;3;5;2;-4}
13n_3251,{-1;2;-3;2;2;1;2;-3;-3;2;3;-2;3;2;2}
13n_3252,{1;2;1;-3;1;-2;1;-2;1;-2;1;-2;-3}
13n_3253,{-1;-2;-3;4;-5;-4;-3;2;1;-3;4;3;5;3;-2;3;-4;3;3;2;3;3;4}
13n_3254,{-1;2;3;-4;-3;5;2;1;-3;4;4;-3;2;3;4;3;-5;4;3;-2;3}
13n_3255,{1;2;1;-3;1;-2;-2;1;-2;-2;1;-2;-3}
13n_3256,{-1;-2;-3;-4;-3;5;4;6;3;5;7;2;-4;1;-3;-3;2;-3;-4;-5;-4;6;-3;-5;4;-3;-2;-3;-4;-3;5;-6;-7;-6;-5;4;-3}
13n_3257,{1;2;1;-3;1;-2;1;1;-2;1;1;-2;-3}
13n_3258,{1;2;1;-3;1;-2;1;-2;-2;1;-2;-2;-3}
13n_3259,{-1;2;1;-3;1;-2;1;2;2;-1;2;2;-3}
13n_3260,{-1;2;-1;-3;-1;-2;1;-2;-2;1;-2;-2;-3}
13n_3261,{-1;2;3;2;-4;-5;-4;3;2;2;1;2;-3;2;4;3;5;2;-4;3;-4}
13n_3262,{-1;2;-3;2;-4;-5;-4;3;2;2;1;2;-3;2;4;-3;5;2;-4;-3;-4}
13n_3263,{-1;2;3;3;3;2;2;1;-2;-2;3;-2;3;-2;-2}
13n_3264,{-1;2;-3;-3;-3;2;2;1;-2;-2;3;-2;3;-2;-2}
13n_3265,{-1;2;3;3;3;2;2;1;-2;-2;-3;2;-3;-2;-2}
13n_3266,{-1;2;-3;-3;-3;2;2;1;2;2;3;-2;3;2;2}
13n_3267,{-1;2;3;3;3;2;2;1;2;2;-3;2;-3;2;2}
13n_3268,{-1;2;3;3;4;-3;4;3;5;3;-2;1;3;2;-4;3;-4;-5;-4;-3;-2;3;3}
13n_3269,{-1;-4;3;4;2;5;-3;4;-3;-2;-3;1;-4;2;3;-4;3;-4;-4;-5;-4;3;-2}
13n_3270,{-1;4;4;-3;4;2;5;-3;4;-3;-2;3;1;4;2;-3;4;-5;4;3;-4;3;-2}
13n_3271,{-1;-2;-2;3;3;-2;3;-2;1;2;2;3;3;3;2}
13n_3272,{-1;-2;-2;3;3;-2;3;-2;1;2;2;-3;-3;-3;2}
13n_3273,{-1;2;2;-3;-3;2;-3;2;1;2;2;3;3;3;2}
13n_3274,{-1;-2;-3;-4;-5;-6;-5;-7;-4;3;-5;2;6;1;-5;-4;-3;-5;-2;-6;-3;7;4;-3;-5;2;4;6;3;-5;4}
13n_3275,{-1;2;-3;-4;-3;5;-3;2;-4;3;2;-4;1;-3;-5;-2;-3;4;-3;2;-3}
13n_3276,{-1;2;-3;-4;-3;5;-3;-2;-4;3;-2;-4;1;-3;-5;-2;-3;4;-3;2;-3}
13n_3277,{-1;-2;3;-4;3;5;3;-2;-4;3;-2;-4;1;3;-5;-2;-3;4;-3;2;3}
13n_3278,{-1;2;-3;2;2;1;-2;3;-2;-2;3;-2;-2;3;-2}
13n_3279,{-1;-2;3;3;-2;3;3;-2;3;-2;1;2;2;-3;2}
13n_3280,{1;2;1;-3;-2;1;1;-2;1;1;1;-2;-3}
13n_3281,{-1;2;-3;2;4;1;-3;5;2;-4;3;2;-4;-3;-5;2;2;-3;-4;3;2}
13n_3282,{1;2;1;-3;-2;-2;1;-2;-2;1;1;-2;-3}
13n_3283,{-1;2;-3;-3;2;-3;2;2;2;-3;2;1;-2;3;-2}
13n_3284,{-1;3;4;-5;-4;3;2;-3;4;-3;-2;3;-4;-4;3;1;-4;2;5;3;-4;3;-2}
13n_3285,{-1;-4;3;4;2;5;-3;4;4;4;-3;-2;-3;1;-4;2;3;-4;-5;3;-4;3;-2}
13n_3286,{-1;2;-3;4;-5;4;-6;-5;4;3;-5;-2;1;3;-4;5;6;-7;6;5;4;-3;2;-4;-3;-4;5;-4;-6;3;5;7;-2;4;-5}
13n_3287,{-1;2;3;4;-5;-6;-5;7;4;6;3;-2;1;3;-4;-3;-5;-3;-3;4;3;-2;3;-4;5;-6;5;-7;4;6;3;-5;2}
13n_3288,{-1;2;-3;4;5;4;-3;4;-2;3;1;4;-2;-3;-5;-3;4;-3;-2}
13n_3289,{-1;2;-3;-3;-4;3;2;1;2;-3;2;4;2;5;2;-3;2;-4;3;-4;-5}
13n_3290,{-1;-2;3;-4;3;5;2;-4;6;1;3;-5;-2;4;3;-5;-4;-6;-4;-7;-5;4;-6;-5;4;3;2;3;-4;3;5;6;7}
13n_3291,{-1;2;-3;2;-3;-3;-4;5;-4;3;2;-4;1;-3;-5;-3;-2;-3;4;-3;2}
13n_3292,{-1;-2;-3;-2;-3;-3;-4;5;-4;3;-2;-4;1;3;-5;3;-2;-3;4;-3;2}
13n_3293,{-1;2;3;4;3;2;2;1;3;-2;3;-4;3;5;-4;3;2;3;4;3;-5;3;3}
13n_3294,{-1;2;-1;-3;-1;-1;-1;-2;1;1;-2;-2;-3}
13n_3295,{-1;-2;-3;2;4;2;5;-3;-3;-2;-4;3;-2;-4;1;-5;-2;-3;-4;3;-2}
13n_3296,{1;2;1;-3;-2;1;-2;-2;1;-2;1;-2;-3}
13n_3297,{1;2;1;-3;1;1;-2;1;1;-2;1;-2;-3}
13n_3298,{1;2;1;-3;1;1;-2;-2;1;-2;-2;-2;-3}
13n_3299,{-1;2;-3;-3;-3;-3;2;-3;2;-3;2;1;-2;3;-2}
13n_3300,{-1;-4;3;-4;3;2;-3;4;-3;-2;3;-4;-5;-4;3;1;-2;3;-4;5;-4;-3;2}
13n_3301,{-1;2;3;2;-4;2;-5;2;-3;-3;2;4;1;-3;-2;-3;-4;-3;5;2;-4}
13n_3302,{-1;-2;3;-2;-4;-2;-5;-2;3;3;-2;4;1;-3;-2;-3;-4;-3;5;2;-4}
13n_3303,{-1;2;3;2;2;2;-1;2;-1;2;3;3;2}
13n_3304,{-1;2;-3;2;2;1;-2;3;-2;3;-2;3;-2;3;-2}
13n_3305,{1;2;1;-3;-2;1;-2;1;-2;1;1;-2;-3}
13n_3306,{1;2;1;-3;-2;1;-2;-2;-2;1;-2;-2;-3}
13n_3307,{-1;2;-3;2;-3;2;2;2;2;-3;2;1;-2;3;-2}
13n_3308,{-1;3;4;-5;-4;3;2;-3;4;-3;-2;3;-4;3;-4;3;1;2;5;3;-4;3;-2}
13n_3309,{1;2;1;-3;1;1;-2;1;-2;1;-2;-2;-3}
13n_3310,{-1;2;-3;-3;-3;2;-3;2;2;-3;2;1;-2;3;-2}
13n_3311,{-1;2;-3;-3;-3;-3;-3;2;-3;-3;2;1;-2;3;-2}
13n_3312,{-1;-4;3;-4;-4;3;2;-3;4;-3;-2;3;-4;-5;1;-4;-2;3;-4;5;-4;-3;2}
13n_3313,{-1;2;2;2;-3;-3;-4;-3;2;1;-3;2;-3;4;-3;5;-2;-4;3;-4;-5}
13n_3314,{-1;-2;3;4;5;-6;5;4;-3;2;4;1;-3;4;-5;4;6;3;5;7;-2;3;-4;5;6;5;5;4;-3;5;2;4;5;-6;-7}
13n_3315,{-1;-2;-3;-4;-3;5;-6;-7;-6;-5;4;-3;2;1;-3;-4;-3;5;4;6;3;5;7;-2;-4;3;3;3;-4;-5;-4;6;-3;-5;4;-3;2}
13n_3316,{-1;2;-3;2;4;2;5;-3;2;1;-3;2;-4;3;2;-4;-3;-5;-4;3;2}
13n_3317,{1;2;1;-3;-2;-2;1;1;1;-2;-2;-2;-3}
13n_3318,{-1;2;-3;2;4;1;-3;5;-3;-3;2;-4;3;2;-4;-3;-5;-3;-4;3;2}
13n_3319,{-1;2;-3;-3;-3;-4;-5;-4;3;2;1;2;-3;-2;4;3;5;-2;-4;-3;-3}
13n_3320,{-1;2;3;2;-4;-3;-5;-3;2;4;2;2;1;-3;-2;-3;-4;-3;5;2;-4}
13n_3321,{-1;2;3;4;3;-5;-4;-6;-4;-5;4;3;-2;1;3;-4;3;5;2;6;-7;-6;5;-4;-3;-4;-5;-4;6;3;-5;7;-2}
